id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-08-12 01:32:07,[3],0.088,False,1282,11530,69,3,1.3.2,1000336,0.031527434
dcrhive.com,mainnet,2022-06-23,2025-08-12 01:32:07,[3],1,False,268,28746,213,1,1.3.2+bec2d12a0,1000336,0.006590758
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-08-12 01:32:07,[3],0.9500000000000001,False,109,14442,97,320,1.3.2+bec2d12a0,1000336,0.0026805697
decred.stake.fun,mainnet,2021-01-28,2025-08-12 01:32:07,[3],0.5,False,43,31466,193,46,1.3.1,1000336,0.0010574724
decredvoting.com,mainnet,2021-02-01,2025-08-12 01:32:07,[3],1,False,123,8022,52,1,1.3.2,1000336,0.0030248628
stakey.net,mainnet,2020-10-22,2025-08-12 01:32:06,[3],1,False,336,35491,271,0,1.3.2+f79363a87,1000336,0.008263040000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-08-12 01:32:07,[3],0.6900000000000001,False,988,320548,705,898,1.4.0-pre+b0fb5469c,1715230,0.1946798
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-08-12 01:32:07,[3],0.30000000000000004,False,215,18885,116,1,1.4.0-pre+015cf707b,1000336,0.005287362
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-08-12 01:32:07,[3],0.18,False,1116,26357,155,1,1.3.2+bec2d12a0,1000336,0.027445098
vsp.dcr.farm,mainnet,2020-12-09,2025-08-12 01:32:06,[3],0.5,False,237,14970,72,2,1.3.2,1000336,0.0058283946
vsp.decredcommunity.org,mainnet,2020-11-05,2025-08-12 01:32:07,[3],0.49,False,716,20260,132,12,1.3.2+bec2d12a0,1000336,0.017608145000000002
vsp.stakeminer.com,mainnet,2020-11-09,2025-08-12 01:32:07,[3],1,False,247,35028,226,0,1.3.2+81acb861c,1000336,0.006074318
vspd.99split.com,mainnet,2020-11-17,2025-08-12 01:32:07,[3],0.099,True,14,33912,215,104,1.3.2,1000336,0.00034429333999999996
vspd.bass.cf,mainnet,2022-05-01,2025-08-12 01:32:07,[3],0.2,False,249,28630,166,79,1.3.2,1000336,0.0061235027
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
