id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-08-15 01:30:16,[3],0.088,False,1307,11661,69,3,1.3.2,1001221,0.032146987
dcrhive.com,mainnet,2022-06-23,2025-08-15 01:30:15,[3],1,False,278,28771,213,1,1.3.2+bec2d12a0,1001221,0.0068376907
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-08-15 01:30:16,[3],0.9500000000000001,False,115,14449,97,320,1.3.2+bec2d12a0,1001221,0.0028285412
decred.stake.fun,mainnet,2021-01-28,2025-08-15 01:30:15,[3],0.5,False,51,31467,193,46,1.3.1,1001221,0.0012543965
decredvoting.com,mainnet,2021-02-01,2025-08-15 01:30:16,[3],1,False,117,8032,52,1,1.3.2,1001221,0.0028777332
stakey.net,mainnet,2020-10-22,2025-08-15 01:30:15,[3],1,False,344,35526,271,0,1.3.2+f79363a87,1001221,0.008461027000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-08-15 01:30:15,[3],0.6900000000000001,False,1024,322653,709,898,1.4.0-pre+b0fb5469c,1717389,0.21205218
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-08-15 01:30:16,[3],0.30000000000000004,False,229,18915,116,1,1.4.0-pre+015cf707b,1001221,0.005632486000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-08-15 01:30:16,[3],0.18,False,1075,26474,156,1,1.3.2+bec2d12a0,1001221,0.026440712
vsp.dcr.farm,mainnet,2020-12-09,2025-08-15 01:30:15,[3],0.5,False,214,14996,73,2,1.3.2,1001221,0.0052635465
vsp.decredcommunity.org,mainnet,2020-11-05,2025-08-15 01:30:16,[3],0.49,False,757,20343,133,12,1.3.2+bec2d12a0,1001221,0.01861918
vsp.stakeminer.com,mainnet,2020-11-09,2025-08-15 01:30:16,[3],1,False,264,35054,226,0,1.3.2+81acb861c,1001221,0.0064933468
vspd.99split.com,mainnet,2020-11-17,2025-08-15 01:30:16,[3],0.099,True,8,33917,216,104,1.3.2,1001221,0.00019676809
vspd.bass.cf,mainnet,2022-05-01,2025-08-15 01:30:16,[3],0.2,False,247,28652,166,79,1.3.2,1001221,0.0060752146
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
