id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-08-04 01:31:44,[3],0.088,False,1286,11182,69,3,1.3.2,998010,0.031459466000000005
dcrhive.com,mainnet,2022-06-23,2025-08-04 01:31:44,[3],1,False,268,28663,211,1,1.3.2+bec2d12a0,998010,0.0065560937000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-08-04 01:31:44,[3],0.9500000000000001,False,115,14410,97,320,1.3.2+bec2d12a0,998010,0.0028132491
decred.stake.fun,mainnet,2021-01-28,2025-08-04 01:31:44,[3],0.5,False,41,31442,193,46,1.3.1,998010,0.0010029845000000001
decredvoting.com,mainnet,2021-02-01,2025-08-04 01:31:45,[3],1,False,156,7971,52,1,1.3.2,998009,0.0038165138
stakey.net,mainnet,2020-10-22,2025-08-04 01:31:44,[3],1,False,323,35419,271,0,1.3.2+f79363a87,998010,0.0079015605
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-08-04 01:31:44,[3],0.6900000000000001,False,1002,314831,689,898,1.4.0-pre+b0fb5469c,1709473,0.19697267000000002
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-08-04 01:31:44,[3],0.30000000000000004,False,228,18819,115,1,1.4.0-pre+015cf707b,998009,0.0055779815
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-08-04 01:31:44,[3],0.18,False,1060,26050,154,1,1.3.2+bec2d12a0,998009,0.025932722000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-08-04 01:31:44,[3],0.5,False,264,14909,72,2,1.3.2,998010,0.006458241500000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-08-04 01:31:44,[3],0.49,False,622,20077,131,12,1.3.2+bec2d12a0,998010,0.015216009
vsp.stakeminer.com,mainnet,2020-11-09,2025-08-04 01:31:45,[3],1,False,229,34962,226,0,1.3.2+81acb861c,998010,0.005602035
vspd.99split.com,mainnet,2020-11-17,2025-08-04 01:31:45,[3],0.099,True,22,33906,213,104,1.3.2,998010,0.0005381868
vspd.bass.cf,mainnet,2022-05-01,2025-08-04 01:31:45,[3],0.2,False,254,28560,166,79,1.3.2,998009,0.0062140673
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
