id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-06-28 02:36:41,[3],0.088,False,926,9687,66,3,1.3.2,987401,0.022580410000000002
dcrhive.com,mainnet,2022-06-23,2025-06-28 02:36:40,[3],1,False,315,28302,208,1,1.3.2+bec2d12a0,987401,0.007681241
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-06-28 02:36:41,[3],0.9500000000000001,False,125,14255,96,320,1.3.2+bec2d12a0,987401,0.0030481115000000002
decred.stake.fun,mainnet,2021-01-28,2025-06-28 02:36:40,[3],0.5,False,52,31395,192,46,1.3.1,987401,0.0012680143000000001
decredvoting.com,mainnet,2021-02-01,2025-06-28 02:36:41,[3],1,False,382,7675,52,1,1.3.2,987401,0.009315029
stakey.net,mainnet,2020-10-22,2025-06-28 02:36:40,[3],1,False,194,35080,268,0,1.3.2+f79363a87,987401,0.004730669000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-06-28 02:36:40,[3],0.6900000000000001,False,854,288822,634,897,1.4.0-pre+b0fb5469c,1682860,0.12115194
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-06-28 02:36:41,[3],0.30000000000000004,False,272,18511,113,1,1.4.0-pre+015cf707b,987401,0.006632690300000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-06-28 02:36:40,[3],0.18,False,1581,24381,137,1,1.3.2+bec2d12a0,987401,0.03855251
vsp.dcr.farm,mainnet,2020-12-09,2025-06-28 02:36:40,[3],0.5,False,625,14358,64,2,1.3.2,987401,0.015240557000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-06-28 02:36:40,[3],0.49,False,368,19576,123,12,1.3.2+bec2d12a0,987401,0.00897364
vsp.stakeminer.com,mainnet,2020-11-09,2025-06-28 02:36:41,[3],1,False,193,34718,224,0,1.3.2+81acb861c,987401,0.004706284000000001
vspd.99split.com,mainnet,2020-11-17,2025-06-28 02:36:41,[3],0.099,True,87,33848,206,104,1.3.2,987401,0.0021214855
vspd.bass.cf,mainnet,2022-05-01,2025-06-28 02:36:41,[3],0.2,False,286,28231,163,79,1.3.2,987401,0.0069740787000000005
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
