id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-06-21 02:35:51,[3],0.088,False,853,9462,65,3,1.3.2,985372,0.020953598
dcrhive.com,mainnet,2022-06-23,2025-06-21 02:35:51,[3],1,False,302,28238,208,1,1.3.2+bec2d12a0,985372,0.007418507
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-06-21 02:35:51,[3],0.9500000000000001,False,112,14234,95,320,1.3.2+bec2d12a0,985372,0.0027512345
decred.stake.fun,mainnet,2021-01-28,2025-06-21 02:35:50,[3],0.5,False,52,31386,192,46,1.3.1,985372,0.0012773589
decredvoting.com,mainnet,2021-02-01,2025-06-21 02:35:51,[3],1,False,486,7563,52,1,1.3.2,985372,0.011938392
stakey.net,mainnet,2020-10-22,2025-06-21 02:35:50,[3],1,False,186,35045,268,0,1.3.2+f79363a87,985372,0.004569014000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-06-21 02:35:51,[3],0.6900000000000001,False,968,283710,626,895,1.4.0-pre+b0fb5469c,1677817,0.19433849
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-06-21 02:35:51,[3],0.30000000000000004,False,252,18441,113,1,1.4.0-pre+015cf707b,985372,0.006190277
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-06-21 02:35:50,[3],0.18,False,1428,24019,134,1,1.3.2+bec2d12a0,985372,0.035078240000000004
vsp.dcr.farm,mainnet,2020-12-09,2025-06-21 02:35:51,[3],0.5,False,792,14166,64,2,1.3.2,985372,0.019455157
vsp.decredcommunity.org,mainnet,2020-11-05,2025-06-21 02:35:51,[3],0.49,False,375,19489,123,12,1.3.2+bec2d12a0,985372,0.009211722
vsp.stakeminer.com,mainnet,2020-11-09,2025-06-21 02:35:51,[3],1,False,209,34667,223,0,1.3.2+81acb861c,985372,0.005134
vspd.99split.com,mainnet,2020-11-17,2025-06-21 02:35:51,[3],0.099,True,112,33823,206,104,1.3.2,985372,0.0027512345
vspd.bass.cf,mainnet,2022-05-01,2025-06-21 02:35:51,[3],0.2,False,301,28177,160,78,1.3.2,985372,0.007393942000000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
