date,btc_usdc.eth,btc_usdt.polygon,dcr_btc,dcr_ltc,dcr_polygon,dcr_usdc.eth,dcr_usdc.polygon,dcr_usdt.polygon,dgb_btc,dgb_usdt.polygon,doge_btc,eth_btc,firo_usdc.polygon,firo_usdt.polygon,ltc_btc,ltc_usdt.polygon,usdc.polygon_usdt.polygon,zec_btc,zec_usdc.eth,zec_usdt.polygon
2024-09-13,0.0,0.0,5787.939247102496,0.0,44.246911168416624,0.0,0.0,550.3295917841718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.010399423271,0.0,0.0,0.0
2024-09-14,0.0,0.0,3946.579280271488,0.0,3285.527250826013,0.0,0.0,68.44757988556982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.540219945379471,50.000168457003,0.0,0.0,0.0
2024-09-15,0.0,0.0,2456.26180378488,0.0,1390.244180942242,0.0,0.0,270.1887984163368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.00961653751021,0.0,0.0,0.0
2024-09-16,0.0,0.0,3941.6008027392,0.0,61.5875125428,0.0,0.0,171.213284868984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.99906996244842,0.0,0.0,0.0
2024-09-17,0.0,0.0,3309.5299805828963,0.0,35.4592497919596,0.0,0.0,1167.7912931485362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,2736.091512548736,0.0,34.2011439068592,0.0,0.0,114.003813022864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76783451691978,59.994952627191175,0.0,0.0,0.0
2024-09-19,0.0,0.0,2830.586771283408,0.0,0.0,0.0,0.0,89.63524775730792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20,0.0,0.0,6255.644823287236,0.0,0.0,0.0,0.0,132.3309481849223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-21,0.0,0.0,3015.37974282084,0.0,0.0,0.0,0.0,1.25640822617535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.99480497749926,0.0,0.0,0.0
2024-09-22,0.0,0.0,5942.006236902625,0.0,99.0334372817104,0.0,0.0,293.38655794706705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52216314234278,58.99855849052542,0.0,0.0,0.0
2024-09-23,0.0,0.0,4576.836588039359,0.0,436.0708193604168,0.0,0.0,355.976179069728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42005751503478,0.0,0.0,0.0,0.0
2024-09-24,0.0,0.0,2934.014120205648,0.0,150.36822366053948,0.0,0.0,122.250588341902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.0,0.0,4016.12026396032,0.0,71.5371422017932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.0,0.0,5530.981765207493,0.0,26.397867515763032,0.0,0.0,392.19688880562217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.013683905793847,170.99098906157568,0.0,0.0,0.0
2024-09-28,0.0,0.0,1511.559294061104,0.0,0.0,0.0,0.0,335.06231018354475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-29,0.0,0.0,8730.713214633628,0.0,0.0,0.0,0.0,1524.0176348197965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30,0.0,0.0,1487.6553467451,0.0,0.0,0.0,0.0,395.4683796764057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.93656410165903,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0,0.0,12.6682864808305,0.0,0.0,2324.6305692323967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.9359399462279,0.0,0.0,0.0
2024-10-02,0.0,0.0,1930.675228054544,0.0,0.0,0.0,0.0,1678.4807763899191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03,0.0,0.0,3675.115956122208,0.0,2.29694747257638,0.0,0.0,31.00879087978113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012706974260297,0.0,0.0,0.0,0.0
2024-10-04,0.0,0.0,5872.166151631312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-05,0.0,0.0,3617.495448859904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06,0.0,0.0,5126.5856962724365,0.0,5.82566556394595,0.0,0.0,200.4028953997407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.97677452632868,0.0,0.0,0.0
2024-10-07,0.0,310.152269488603,6137.030319410432,0.0,1.18019813834816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,4862.570770018,0.0,0.0,0.0,0.0,390.2213042939445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999384281978211,0.0,0.0,0.0
2024-10-09,0.0,0.0,12536.80559258192,0.0,0.0,0.0,0.0,1422.445249927564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11,0.0,0.0,954.78221660772,0.0,0.0,0.0,0.0,737.5692623294636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.998349688343165,0.0,0.0,0.0
2024-10-12,0.0,0.0,2389.07889243766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3117819048492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14,0.0,0.0,4046.622046175296,0.0,26.55595717802538,0.0,0.0,718.275413196115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99852274357222,0.0,0.0,0.0
2024-10-15,0.0,0.0,7536.7546288077,0.0,1.25612577146795,0.0,0.0,484.8645477866288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9887441750832,0.0,0.0,0.0
2024-10-16,0.0,0.0,6227.360879714112,0.0,0.0,0.0,0.0,53.19204084755804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999561933901588,0.0,0.0,0.0
2024-10-17,0.0,0.0,4054.253384340992,0.0,0.0,0.0,0.0,899.5374696506576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.96937095845576,0.0,0.0,0.0
2024-10-18,0.0,0.0,9668.857883561715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-19,0.0,0.0,5986.6245449003045,0.0,0.0,0.0,0.0,137.1934791539653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-20,0.0,0.0,3044.784467137224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21,0.0,0.0,3015.605469049632,0.0,0.0,0.0,0.0,1992.8126141302985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.98207861605383,0.0,0.0,0.0
2024-10-22,0.0,0.0,2622.85617359568,0.0,60.32569199270064,0.0,0.0,524.571234719136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,7745.9699863422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-25,0.0,0.0,7477.796144182141,0.0,14.95559228836428,0.0,0.0,62.3149678681845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-26,0.0,0.0,9115.696465223473,0.0,111.41406790828688,0.0,0.0,50.6427581401304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-27,0.0,0.0,3374.481536691048,0.0,0.0,0.0,0.0,180.775796608449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.026056362416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.0,0.0,4845.381176921,0.0,26.6495964730655,0.0,0.0,133.2479823653275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.0,0.0,10807.0919455356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22735827754266,0.0,0.0,0.0,0.0
2024-10-31,0.0,0.0,13721.693451293017,0.0,1.27052717141602,0.0,0.0,66.06741291363304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.0,0.0,10195.76881362936,0.0,1.27447110170367,0.0,0.0,345.3816685616946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998968567637467,0.0,0.0,0.0
2024-11-02,0.0,0.0,6700.375805375785,0.0,11.9649567953139,0.0,0.0,601.8373268042892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.92454130915297,0.0,0.0,0.0
2024-11-03,0.0,0.0,7136.53034878098,0.0,7.13653034878098,0.0,0.0,242.64203185855328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04,0.0,0.0,10616.689048575276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62799103370024,0.0,0.0,0.0,0.0
2024-11-05,0.0,0.0,16510.534409622534,0.0,0.0,0.0,0.0,71.39690555512448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-06,0.0,0.0,14293.123918776912,0.0,4.33124967235664,0.0,0.0,2165.62483617832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-07,0.0,0.0,7360.627125192576,0.0,0.0,0.0,0.0,1150.09798831134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-08,0.0,0.0,12793.5450390438,0.0,0.0,0.0,0.0,102.3483603123504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,0.0,0.0,11019.094956291576,0.0,0.0,0.0,0.0,2003.471810234832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,0.0,0.0,6164.229026328528,0.0,0.0,0.0,0.0,1284.21438048511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.50108152897717,0.0,0.0,0.0,0.0
2024-11-11,0.0,0.0,5726.33280875854,0.0,0.0,0.0,0.0,1561.72712966142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,0.0,0.0,17909.41273735744,0.0,1.3991728701060502,0.0,0.0,3497.932175265125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99613469647454,0.0,0.0,0.0
2024-11-13,0.0,0.0,12152.724690864232,0.0,0.0,0.0,0.0,4544.617533495815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9891769731629,0.0,0.0,0.0
2024-11-14,0.0,1232.6824844289886,15582.947344068529,0.0,0.0,0.0,0.0,4337.701463275626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0002358560218,0.0,0.0,0.0
2024-11-15,0.0,0.0,10609.382258641908,0.0,0.0,0.0,0.0,2345.431292178336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16,0.0,0.0,13047.033733871176,0.0,0.0,0.0,0.0,1259.5405643083327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,0.0,0.0,15832.5562811556,0.0,0.0,0.0,0.0,1715.19359712519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0.0,0.0,11583.099123243815,0.0,0.0,0.0,0.0,1424.4454040846265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999830190069958,0.0,0.0,0.0
2024-11-19,0.0,0.0,13392.667427004217,0.0,0.0,0.0,0.0,2037.23075668468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00012021556213,0.0,0.0,0.0
2024-11-20,0.0,0.0,9983.89502786736,0.0,0.0,0.0,0.0,703.0326082123266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.887143697086861,99.9628754126978,0.0,0.0,0.0
2024-11-21,0.0,0.0,18756.412899008137,0.0,0.0,0.0,284.1044894996821,137.914800728001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7817797407534,0.0,0.0,0.0,0.0
2024-11-22,0.0,0.0,17057.978710983552,0.0,0.0,0.0,1561.8711757244316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0014592767796,0.0,0.0,0.0
2024-11-23,0.0,0.0,11681.036510758357,0.0,0.0,0.0,876.0777383068768,38.93678836919452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.7713618376852,21.001253007129147,0.0,0.0,0.0
2024-11-24,0.0,0.0,17240.83241745772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0.0,0.0,17000.09563103611,0.0,0.0,0.0,166.9652249476761,969.916170377864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.9928198163472,0.0,0.0,0.0
2024-11-26,0.0,0.0,3120.929492218,0.0,0.0,0.0,421.32548144943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,0.0,0.0,14568.401507813072,0.0,0.0,0.0,0.0,79.17609515115801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.00042052917088,0.0,0.0,0.0
2024-11-28,0.0,0.0,10228.12483614976,0.0,0.0,0.0,0.0,799.0722528242001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0,0.0,20366.60289910488,0.0,0.0,0.0,50.9165072477622,2545.82536238811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0.0,0.0,16427.6104898181,0.0,0.0,0.0,821.380524490905,1642.76104898181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,18373.796682000702,0.0,0.0,0.0,2280.3194096411585,844.8665438598537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9874055570662,0.0,0.0,0.0
2024-12-02,0.0,0.0,28062.09255837648,0.0,0.0,0.0,0.0,531.4258778242546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0.0,0.0,47873.36414528304,0.0,0.0,0.0,10.25857803113208,651.419704976887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0.0,0.0,22154.37111665333,0.0,0.0,0.0,0.0,1010.7931821973082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99882829855219,0.0,0.0,0.0
2024-12-05,0.0,0.0,3436.809879759728,0.0,0.0,0.0,0.0,32.22009262274745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.95820372550921,0.0,0.0,0.0,0.0
2024-12-06,0.0,0.0,4312.37862587878,0.0,0.0,0.0,0.0,1078.094656469695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3547674277948,0.0,0.0,0.0,0.0
2024-12-07,0.0,0.0,4370.62439196216,0.0,0.0,0.0,1660.8372689456207,43.7062439196216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.007278984356205,0.0,0.0,0.0
2024-12-08,0.0,0.0,30215.424790069883,0.0,0.0,0.0,111.0861205517275,399.9100339862191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.4190930391487,0.0,0.0,0.0,0.0
2024-12-09,0.0,0.0,881.7376628424761,0.0,0.0,0.0,308.60818199486664,1166.0980591091743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.379977038760002,399.9570172376572,0.0,0.0,0.0
2024-12-10,0.0,0.0,1986.1433129992,0.0,0.0,0.0,0.0,1400.231035664436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4999.700819491655,0.0,0.0,0.0
2024-12-11,0.0,0.0,792.358728795448,0.0,0.0,0.0,0.0,792.358728795448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0.0,0.0,817.26011990828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,0.0,0.0,2639.0260346265,0.0,48.382143968152505,0.0,21.9918836218875,1141.3787599759612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9199112783194,18.999923262993025,0.0,0.0,0.0
2024-12-15,0.0,0.0,868.1332551839761,0.0,0.0,0.0,21.7033313795994,342.91263579767053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.9911604639216,0.0,0.0,0.0
2024-12-16,0.0,0.0,5891.274687108888,0.0,0.0,0.0,42.0805334793492,79.95301361076348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.999340923610813,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.0,0.0,17.39025875032696,0.0,0.0,1086.8911718954348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.444580416836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0.0,0.0,6150.191451308769,0.0,0.0,0.0,7695.427053450096,811.0564976413439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.030131065948,740.0984710829474,0.0,0.0,0.0
2024-12-20,0.0,0.0,3436.15335736246,0.0,0.0,0.0,1546.269010813107,876.2191061274273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,0.0,0.0,1294.173795161744,0.0,0.0,0.0,808.85862197609,847.6838358309424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,0.0,0.0,44776.99980074876,0.0,0.0,0.0,15566.496851021171,66.51655767502533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00005642240526,0.0,0.0,0.0
2024-12-23,0.0,0.0,10351.155021332926,0.0,0.0,0.0,808.683986041635,40.434199302081744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.242842690134,1.999920398526452,0.0,0.0,0.0
2024-12-24,0.0,0.0,12311.36729053686,0.0,0.0,0.0,842.356709352522,24.29875123132275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,17761.79679733035,0.0,17.0786507666638,0.0,0.0,93.9325792166509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0.0,0.0,10863.60408590406,0.0,1.81060068098401,0.0,1448.480544787208,724.240272393604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.01084553745,0.0,0.0,0.0
2024-12-28,0.0,0.0,7401.116373468136,0.0,0.0,0.0,3175.751752979055,898.2263962345419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.999991654387504,0.0,0.0,0.0
2024-12-29,0.0,0.0,18283.13948995102,0.0,0.0,0.0,1.57613271465095,866.8729930580224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,0.0,0.0,27877.08550876423,0.0,42.49555717799425,0.0,0.0,32.29662345527563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,7247.1179200038,3230.958927918455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0.0,0.0,4336.580705612344,0.0,0.0,0.0,3408.862190375989,387.194705858245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99736421650054,0.0,0.0,0.0
2025-01-02,0.0,0.0,1216.507158644304,0.0,1.52063394830538,0.0,101.88247453646046,1030.9898169510475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,3634.87293569496,0.0,0.0,0.0,2271.79558480935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0.0,0.0,3714.722776101288,0.0,3.09560231341774,0.0,15.4780115670887,30.9560231341774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999923702682274,0.0,0.0,0.0
2025-01-05,0.0,0.0,2637.101899587728,0.0,16.4818868724233,0.0,121.96596285593242,140.09603841559803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0.0,0.0,653.171053818112,0.0,26.12684215272448,0.0,73.15115180296996,3730.909053184397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0.0,0.0,7258.167751223312,0.0,4.94875073947044,0.0,37.94042233594004,39.59000591576352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.916927117673,0.0,0.0,0.0
2025-01-08,0.0,0.0,13839.362735789053,0.0,0.0,0.0,6.590172731328121,411.8857957080075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-09,0.0,0.0,15425.448090554008,0.0,0.0,0.0,60.811862664684064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-10,0.0,0.0,18241.469529563008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-11,0.0,0.0,19804.273578962104,0.0,14.0458537258509,0.0,42.1375611775527,28.0917074517018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228339966623402,33.99745143380825,0.0,0.0,0.0
2025-01-12,0.0,0.0,20566.202302203408,0.0,0.0,0.0,51.41550575550852,662.6887408487764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.9866177698134,0.0,0.0,0.0
2025-01-13,0.0,0.0,18816.529816794384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-14,0.0,0.0,18037.77237691508,0.0,0.0,0.0,83.14285704984292,1409.20096694649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-15,0.0,0.0,16409.78935414448,0.0,0.0,0.0,26.467402184104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.935457441146,0.0,0.0,0.0
2025-01-16,0.0,0.0,24214.349375627487,0.0,0.0,0.0,364.5910559398457,137.581530543338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0906036876,0.0,0.0,0.0
2025-01-17,0.0,0.0,26564.40059035122,0.0,0.0,0.0,57.55620127909431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-18,0.0,0.0,21054.789319820546,0.0,2.92427629441952,0.0,154.98664360423456,43.8641444162928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7760302309924,92.00630933417467,0.0,0.0,0.0
2025-01-19,0.0,0.0,27683.28788515724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,0.0,0.0,23867.360402889408,0.0,17.46392224601664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,0.0,0.0,22146.92495440949,0.0,0.0,0.0,66.95581962961008,41.20358131052928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00981856353326,0.0,0.0,0.0
2025-01-22,0.0,0.0,33751.053967000655,0.0,38.3534704170462,0.0,1702.894086516851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-23,0.0,0.0,33129.39795414129,0.0,0.0,0.0,1057.8272820551338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-24,0.0,0.0,29688.18279328986,0.0,13.0211328040745,0.0,2096.402381455994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-25,0.0,0.0,44805.55047201255,0.0,5.15006327264512,0.0,128.751581816128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-26,0.0,0.0,44521.88040367668,0.0,1.23671890010213,0.0,1280.0040616057045,1320.8157853090747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-27,0.0,0.0,46798.422021834194,0.0,12.4463888355942,0.0,2374.7709898313738,2409.6208785710373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-28,0.0,0.0,40446.50842116916,0.0,0.0,0.0,974.614660751064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-29,0.0,0.0,41603.44943743834,0.0,0.0,0.0,4.89452346322804,611.8154329035051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-30,0.0,0.0,46822.58648708869,0.0,42.88207178272975,0.0,265.4052550877057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.83162471065063,0.0,0.0,0.0,0.0
2025-01-31,0.0,0.0,49273.71639059874,0.0,0.0,0.0,1485.5293703898333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.5928934159054,0.0,0.0,0.0,0.0
2025-02-01,0.0,0.0,53839.10181530674,0.0,0.0,0.0,0.0,62.7788444163475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
