id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-25 01:31:32,[3],0.088,False,1250,14931,72,3,1.3.2,1021622,0.03048037
dcrhive.com,mainnet,2022-06-23,2025-10-25 01:31:31,[3],1,False,235,29412,222,1,1.3.2+bec2d12a0,1021623,0.0057293316
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-25 01:31:32,[3],0.9500000000000001,False,93,14711,99,320,1.3.2+bec2d12a0,1021620,0.0022671868
decred.stake.fun,mainnet,2021-01-28,2025-10-25 01:31:31,[3],0.5,False,61,31612,194,46,1.3.1,1021623,0.0014871883
decredvoting.com,mainnet,2021-02-01,2025-10-25 01:31:32,[3],1,False,478,8721,58,1,1.3.2,1021623,0.011653705
stakey.net,mainnet,2020-10-22,2025-10-25 01:31:31,[3],1,False,207,36098,275,0,1.3.2+f79363a87,1019592,0.004707755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-25 01:31:31,[3],0.6900000000000001,False,1112,363725,822,911,1.4.0-pre+5263bfc2e,1768521,0.15782005
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-25 01:31:31,[3],0.30000000000000004,False,310,19798,120,3,1.4.0-pre+015cf707b,1021622,0.0075591320000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-25 01:31:31,[3],0.18,False,923,28925,178,1,1.3.2+bec2d12a0,1021623,0.022502864
vsp.dcr.farm,mainnet,2020-12-09,2025-10-25 01:31:31,[3],0.5,False,139,15795,89,2,1.3.2,1021623,0.0033888388
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-25 01:31:31,[3],0.49,False,369,21761,140,12,1.3.2+bec2d12a0,1021619,0.008995831000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-25 01:31:32,[3],1,False,236,35705,232,0,1.3.2+81acb861c,1021623,0.005753712
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-25 01:31:32,[3],0.16,False,240,29294,174,79,1.3.2,1021623,0.005851232400000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
