id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-26 01:31:52,[3],0.088,False,1222,14962,72,3,1.3.2,1021902,0.030329354000000003
dcrhive.com,mainnet,2022-06-23,2025-10-26 01:31:52,[3],1,False,223,29425,222,1,1.3.2+bec2d12a0,1021902,0.0055347346000000006
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-26 01:31:52,[3],0.9500000000000001,False,88,14717,99,320,1.3.2+bec2d12a0,1021902,0.0021841107
decred.stake.fun,mainnet,2021-01-28,2025-10-26 01:31:52,[3],0.5,False,57,31616,194,46,1.3.1,1021902,0.001414708
decredvoting.com,mainnet,2021-02-01,2025-10-26 01:31:52,[3],1,False,463,8737,58,1,1.3.2,1021902,0.011491399999999999
stakey.net,mainnet,2020-10-22,2025-10-26 01:31:52,[3],1,False,207,36098,275,0,1.3.2+f79363a87,1019592,0.004707755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-26 01:31:52,[3],0.6900000000000001,False,588,364296,823,911,1.4.0-pre+5263bfc2e,1769244,0.14977075
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-26 01:31:52,[3],0.30000000000000004,False,299,19810,120,3,1.4.0-pre+015cf707b,1021902,0.007421012
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-26 01:31:52,[3],0.18,False,896,28952,178,1,1.3.2+bec2d12a0,1021902,0.022238217
vsp.dcr.farm,mainnet,2020-12-09,2025-10-26 01:31:52,[3],0.5,False,129,15804,90,2,1.3.2,1021902,0.0032017075
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-26 01:31:52,[3],0.49,False,358,21779,140,12,1.3.2+bec2d12a0,1021902,0.008885359
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-26 01:31:52,[3],1,False,238,35707,232,0,1.3.2+81acb861c,1021902,0.0059070266
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-26 01:31:52,[3],0.16,False,232,29305,174,79,1.3.2,1021902,0.00575811
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
