id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-01 01:27:42,[3],0.088,False,1337,13813,70,3,1.3.2,1014751,0.03199177
dcrhive.com,mainnet,2022-06-23,2025-10-01 01:27:42,[3],1,False,230,29213,219,1,1.3.2+bec2d12a0,1014751,0.005503446
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-01 01:27:42,[3],0.9500000000000001,False,111,14637,98,320,1.3.2+bec2d12a0,1014750,0.0026566463
decred.stake.fun,mainnet,2021-01-28,2025-10-01 01:27:42,[3],0.5,False,74,31562,194,46,1.3.1,1014751,0.0017706738
decredvoting.com,mainnet,2021-02-01,2025-10-01 01:27:42,[3],1,False,552,8291,52,1,1.3.2,1014751,0.013208269000000002
stakey.net,mainnet,2020-10-22,2025-10-01 01:27:42,[3],1,False,228,35984,275,0,1.3.2+f79363a87,1014751,0.0054555894
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-01 01:27:42,[3],0.6900000000000001,False,1825,351382,773,910,1.4.0-pre+5263bfc2e,1751245,0.26225033000000003
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-01 01:27:42,[3],0.30000000000000004,False,386,19504,118,1,1.4.0-pre+015cf707b,1014751,0.009236217500000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-01 01:27:42,[3],0.18,False,1045,28159,172,1,1.3.2+bec2d12a0,1014751,0.025004786
vsp.dcr.farm,mainnet,2020-12-09,2025-10-01 01:27:42,[3],0.5,False,253,15637,85,2,1.3.2,1014751,0.00605379
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-01 01:27:42,[3],0.49,False,445,21424,136,12,1.3.2+bec2d12a0,1014751,0.010647971
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-01 01:27:42,[3],1,False,261,35488,230,0,1.3.2+81acb861c,1014751,0.0062452145
vspd.99split.com,mainnet,2020-11-17,2025-09-25 01:32:24,[3],0.099,True,0,33920,221,104,1.3.2,1013004,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-01 01:27:43,[3],0.2,False,303,29048,172,79,1.3.2,1014751,0.007250191600000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
