id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-14 01:29:28,[3],0.088,False,1518,14390,70,3,1.3.2,1018485,0.037581699999999996
dcrhive.com,mainnet,2022-06-23,2025-10-14 01:29:28,[3],1,False,271,29326,220,1,1.3.2+bec2d12a0,1018485,0.0067092490000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-14 01:29:28,[3],0.9500000000000001,False,112,14677,98,320,1.3.2+bec2d12a0,1018485,0.0027728262
decred.stake.fun,mainnet,2021-01-28,2025-10-14 01:29:28,[3],0.5,False,80,31588,194,46,1.3.1,1018485,0.0019805902
decredvoting.com,mainnet,2021-02-01,2025-10-14 01:29:28,[3],1,False,629,8523,54,1,1.3.2,1018485,0.0155723905
stakey.net,mainnet,2020-10-22,2025-10-14 01:29:28,[3],1,False,215,36083,275,0,1.3.2+f79363a87,1018485,0.005322836300000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-14 01:29:28,[3],0.6900000000000001,False,659,358444,808,910,1.4.0-pre+5263bfc2e,1760602,0.12866068
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-14 01:29:28,[3],0.30000000000000004,False,369,19663,119,3,1.4.0-pre+015cf707b,1018485,0.009135473
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-14 01:29:28,[3],0.18,False,1134,28568,174,1,1.3.2+bec2d12a0,1018485,0.028074866
vsp.dcr.farm,mainnet,2020-12-09,2025-10-14 01:29:28,[3],0.5,False,194,15734,87,2,1.3.2,1018485,0.004802931
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-14 01:29:28,[3],0.49,False,415,21607,137,12,1.3.2+bec2d12a0,1018485,0.010274311500000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-14 01:29:28,[3],1,False,273,35609,232,0,1.3.2+81acb861c,1018485,0.0067587640000000004
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-14 01:29:29,[3],0.2,False,292,29191,174,79,1.3.2,1018485,0.0072291545
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
