id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-27 01:29:50,[3],0.088,False,1182,15013,72,3,1.3.2,1022195,0.029878665000000002
dcrhive.com,mainnet,2022-06-23,2025-10-27 01:29:50,[3],1,False,216,29432,222,1,1.3.2+bec2d12a0,1022195,0.0054600607
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-27 01:29:50,[3],0.9500000000000001,False,84,14723,99,320,1.3.2+bec2d12a0,1022194,0.0021230886
decred.stake.fun,mainnet,2021-01-28,2025-10-27 01:29:50,[3],0.5,False,56,31618,194,46,1.3.1,1022195,0.0014155713000000001
decredvoting.com,mainnet,2021-02-01,2025-10-27 01:29:50,[3],1,False,451,8748,59,1,1.3.2,1022195,0.011400404000000001
stakey.net,mainnet,2020-10-22,2025-10-27 01:29:50,[3],1,False,207,36098,275,0,1.3.2+f79363a87,1019592,0.004707755
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-27 01:29:50,[3],0.6900000000000001,False,531,364829,823,911,1.4.0-pre+5263bfc2e,1769964,0.13835329999999998
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-27 01:29:50,[3],0.30000000000000004,False,297,19817,120,3,1.4.0-pre+015cf707b,1022195,0.0075075836
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-27 01:29:50,[3],0.18,False,868,28987,178,1,1.3.2+bec2d12a0,1022195,0.021941354
vsp.dcr.farm,mainnet,2020-12-09,2025-10-27 01:29:50,[3],0.5,False,124,15809,90,2,1.3.2,1022195,0.0031344793
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-27 01:29:50,[3],0.49,False,345,21792,140,12,1.3.2+bec2d12a0,1022194,0.008719828
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-27 01:29:50,[3],1,False,235,35712,232,0,1.3.2+81acb861c,1022195,0.0059403437000000005
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-27 01:29:50,[3],0.16,False,226,29314,174,79,1.3.2,1022195,0.005712841000000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
