id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-10-31 01:29:08,[3],0.088,False,1074,15178,73,3,1.3.2,1023336,0.028399175000000002
dcrhive.com,mainnet,2022-06-23,2025-10-31 01:29:07,[3],1,False,190,29461,223,1,1.3.2+bec2d12a0,1023336,0.0050240625
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-10-31 01:29:08,[3],0.9500000000000001,False,105,14735,99,320,1.3.2+bec2d12a0,1023334,0.0027762353000000003
decred.stake.fun,mainnet,2021-01-28,2025-10-31 01:29:07,[3],0.5,False,45,31633,194,46,1.3.1,1023336,0.0011899095
decredvoting.com,mainnet,2021-02-01,2025-10-31 01:29:08,[3],1,False,400,8825,60,1,1.3.2,1023336,0.010576974000000001
stakey.net,mainnet,2020-10-22,2025-10-31 01:29:07,[3],1,False,169,36173,275,4,1.3.2+f79363a87,1023336,0.0044687716
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-10-31 01:29:07,[3],0.6900000000000001,False,662,366480,823,1062,1.4.0-pre+5263bfc2e,1772842,0.13171507
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-10-31 01:29:07,[3],0.30000000000000004,False,284,19860,120,3,1.4.0-pre+015cf707b,1023336,0.0075096516
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-10-31 01:29:07,[3],0.18,False,809,29106,179,1,1.3.2+bec2d12a0,1023336,0.02139193
vsp.dcr.farm,mainnet,2020-12-09,2025-10-31 01:29:07,[3],0.5,False,121,15824,90,2,1.3.2,1023336,0.0031995347
vsp.decredcommunity.org,mainnet,2020-11-05,2025-10-31 01:29:08,[3],0.49,False,308,21840,140,12,1.3.2+bec2d12a0,1023334,0.008143624
vsp.stakeminer.com,mainnet,2020-11-09,2025-10-31 01:29:08,[3],1,False,218,35744,232,0,1.3.2+81acb861c,1023336,0.005764451
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-10-31 01:29:08,[3],0.16,False,236,29363,174,79,1.3.2,1023336,0.0062404145
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
