id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-09-07 01:30:54,[3],0.088,False,1411,12719,69,3,1.3.2,1007815,0.034158032000000005
dcrhive.com,mainnet,2022-06-23,2025-09-07 01:30:53,[3],1,False,284,29002,214,1,1.3.2+bec2d12a0,1007815,0.0068751816
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-09-07 01:30:54,[3],0.9500000000000001,False,117,14544,97,320,1.3.2+bec2d12a0,1007815,0.002832381
decred.stake.fun,mainnet,2021-01-28,2025-09-07 01:30:53,[3],0.5,False,73,31509,193,46,1.3.1,1007815,0.0017672122
decredvoting.com,mainnet,2021-02-01,2025-09-07 01:30:54,[3],1,False,79,8108,52,1,1.3.2,1007815,0.0019124625000000001
stakey.net,mainnet,2020-10-22,2025-09-07 01:30:53,[3],1,False,280,35771,274,0,1.3.2+f79363a87,1007815,0.0067783482
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-09-07 01:30:53,[3],0.6900000000000001,False,384,335798,748,910,1.4.0-pre+5263bfc2e,1733966,0.0719775
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-09-07 01:30:53,[3],0.30000000000000004,False,405,19177,116,1,1.4.0-pre+015cf707b,1007815,0.009804396
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-09-07 01:30:53,[3],0.18,False,1077,27369,164,1,1.3.2+bec2d12a0,1007815,0.026072431
vsp.dcr.farm,mainnet,2020-12-09,2025-09-07 01:30:53,[3],0.5,False,529,15328,79,2,1.3.2,1007815,0.012806236
vsp.decredcommunity.org,mainnet,2020-11-05,2025-09-07 01:30:54,[3],0.49,False,689,20982,134,12,1.3.2+bec2d12a0,1007815,0.016679578
vsp.stakeminer.com,mainnet,2020-11-09,2025-09-07 01:30:54,[3],1,False,263,35282,228,0,1.3.2+81acb861c,1007815,0.0063668056
vspd.99split.com,mainnet,2020-11-17,2025-09-07 01:30:54,[3],0.099,True,2,33920,219,104,1.3.2,1007815,4.8416772e-05
vspd.bass.cf,mainnet,2022-05-01,2025-09-07 01:30:54,[3],0.2,False,244,28816,171,79,1.3.2,1007815,0.005906846
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
