id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-01 02:56:07,[3],0.088,False,960,9782,68,3,1.3.2,988237,0.02336676
dcrhive.com,mainnet,2022-06-23,2025-07-01 02:56:07,[3],1,False,306,28340,209,1,1.3.2+bec2d12a0,988237,0.007448155000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-01 02:56:07,[3],0.9500000000000001,False,117,14267,97,320,1.3.2+bec2d12a0,988237,0.002847824
decred.stake.fun,mainnet,2021-01-28,2025-07-01 02:56:07,[3],0.5,False,47,31401,192,46,1.3.1,988237,0.0011439977000000001
decredvoting.com,mainnet,2021-02-01,2025-07-01 02:56:07,[3],1,False,346,7713,52,1,1.3.2,988237,0.00842177
stakey.net,mainnet,2020-10-22,2025-07-01 02:56:07,[3],1,False,208,35088,268,0,1.3.2+f79363a87,988237,0.005062798
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-01 02:56:07,[3],0.6900000000000001,False,1100,290709,637,897,1.4.0-pre+b0fb5469c,1685028,0.2727498
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-01 02:56:07,[3],0.30000000000000004,False,270,18539,114,1,1.4.0-pre+015cf707b,988237,0.0065719015
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-01 02:56:07,[3],0.18,False,1543,24524,137,1,1.3.2+bec2d12a0,988237,0.0375572
vsp.dcr.farm,mainnet,2020-12-09,2025-07-01 02:56:07,[3],0.5,False,604,14409,65,2,1.3.2,988237,0.014701587
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-01 02:56:07,[3],0.49,False,354,19608,123,12,1.3.2+bec2d12a0,988237,0.008616493000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-01 02:56:07,[3],1,False,194,34730,224,0,1.3.2+81acb861c,988237,0.0047220327
vspd.99split.com,mainnet,2020-11-17,2025-07-01 02:56:07,[3],0.099,True,76,33859,206,104,1.3.2,988237,0.0018498686000000002
vspd.bass.cf,mainnet,2022-05-01,2025-07-01 02:56:07,[3],0.2,False,271,28262,163,79,1.3.2,988237,0.006596242
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
