id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-21 01:29:20,[3],0.088,False,1236,10602,68,3,1.3.2,994029,0.030047406000000002
dcrhive.com,mainnet,2022-06-23,2025-07-21 01:29:19,[3],1,False,293,28521,211,1,1.3.2+bec2d12a0,994029,0.007122888000000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-21 01:29:20,[3],0.9500000000000001,False,124,14367,97,320,1.3.2+bec2d12a0,994029,0.0030144646000000003
decred.stake.fun,mainnet,2021-01-28,2025-07-21 01:29:19,[3],0.5,False,51,31426,192,46,1.3.1,994029,0.0012398202
decredvoting.com,mainnet,2021-02-01,2025-07-21 01:29:20,[3],1,False,211,7898,52,1,1.3.2,994029,0.0051294520000000005
stakey.net,mainnet,2020-10-22,2025-07-21 01:29:19,[3],1,False,394,35265,271,0,1.3.2+f79363a87,994029,0.009578218000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-21 01:29:19,[3],0.6900000000000001,False,974,304632,669,897,1.4.0-pre+b0fb5469c,1699156,0.19161913
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-21 01:29:20,[3],0.30000000000000004,False,252,18709,114,1,1.4.0-pre+015cf707b,994029,0.00612617
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-21 01:29:19,[3],0.18,False,1202,25492,148,1,1.3.2+bec2d12a0,994029,0.029220859000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-07-21 01:29:19,[3],0.5,False,370,14752,70,2,1.3.2,994029,0.008994773000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-21 01:29:20,[3],0.49,False,352,19839,128,12,1.3.2+bec2d12a0,994029,0.008557190000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-21 01:29:20,[3],1,False,245,34855,225,0,1.3.2+81acb861c,994029,0.0059559983
vspd.99split.com,mainnet,2020-11-17,2025-07-21 01:29:20,[3],0.099,True,38,33891,212,104,1.3.2,994029,0.00092378753
vspd.bass.cf,mainnet,2022-05-01,2025-07-21 01:29:20,[3],0.2,False,254,28461,165,79,1.3.2,994029,0.00617479
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
