id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-30 01:29:46,[3],0.088,False,1322,10969,68,3,1.3.2,996571,0.032245476
dcrhive.com,mainnet,2022-06-23,2025-07-30 01:29:45,[3],1,False,276,28610,211,1,1.3.2+bec2d12a0,996571,0.006732036
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-30 01:29:46,[3],0.9500000000000001,False,116,14394,97,320,1.3.2+bec2d12a0,996571,0.0028294064
decred.stake.fun,mainnet,2021-01-28,2025-07-30 01:29:45,[3],0.5,False,44,31439,192,46,1.3.1,996571,0.0010732231000000001
decredvoting.com,mainnet,2021-02-01,2025-07-30 01:29:46,[3],1,False,167,7951,52,1,1.3.2,996571,0.0040733693
stakey.net,mainnet,2020-10-22,2025-07-30 01:29:45,[3],1,False,336,35366,271,0,1.3.2+f79363a87,996571,0.008195521
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-30 01:29:45,[3],0.6900000000000001,False,1004,311251,686,897,1.4.0-pre+b0fb5469c,1705868,0.1979105
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-30 01:29:45,[3],0.30000000000000004,False,233,18780,114,1,1.4.0-pre+015cf707b,996571,0.005683204000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-30 01:29:45,[3],0.18,False,1061,25848,150,1,1.3.2+bec2d12a0,996571,0.02587931
vsp.dcr.farm,mainnet,2020-12-09,2025-07-30 01:29:45,[3],0.5,False,310,14859,70,2,1.3.2,996571,0.0075613447
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-30 01:29:45,[3],0.49,False,564,19973,129,12,1.3.2+bec2d12a0,996571,0.013756769
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-30 01:29:46,[3],1,False,237,34925,225,0,1.3.2+81acb861c,996571,0.00578077
vspd.99split.com,mainnet,2020-11-17,2025-07-30 01:29:46,[3],0.099,True,29,33900,212,104,1.3.2,996571,0.0007073516
vspd.bass.cf,mainnet,2022-05-01,2025-07-30 01:29:46,[3],0.2,False,242,28527,165,79,1.3.2,996571,0.005902727
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
