id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-05 01:27:47,[3],0.088,False,1249,9924,68,3,1.3.2,989364,0.030319950000000002
dcrhive.com,mainnet,2022-06-23,2025-07-05 01:27:47,[3],1,False,308,28379,209,1,1.3.2+bec2d12a0,989364,0.007476817
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-05 01:27:47,[3],0.9500000000000001,False,111,14285,97,320,1.3.2+bec2d12a0,989364,0.0026945672
decred.stake.fun,mainnet,2021-01-28,2025-07-05 01:27:47,[3],0.5,False,57,31402,192,46,1.3.1,989364,0.0013836967
decredvoting.com,mainnet,2021-02-01,2025-07-05 01:27:47,[3],1,False,309,7757,52,1,1.3.2,989364,0.0075010923000000005
stakey.net,mainnet,2020-10-22,2025-07-05 01:27:47,[3],1,False,194,35123,270,0,1.3.2+f79363a87,989364,0.0047094235000000005
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-05 01:27:47,[3],0.6900000000000001,False,1139,293485,641,897,1.4.0-pre+b0fb5469c,1687867,0.18370968000000001
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-05 01:27:47,[3],0.30000000000000004,False,272,18567,114,1,1.4.0-pre+015cf707b,989364,0.0066029034
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-05 01:27:47,[3],0.18,False,1456,24748,144,1,1.3.2+bec2d12a0,989364,0.035344955000000004
vsp.dcr.farm,mainnet,2020-12-09,2025-07-05 01:27:47,[3],0.5,False,553,14477,65,2,1.3.2,989364,0.013424285000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-05 01:27:47,[3],0.49,False,337,19651,126,12,1.3.2+bec2d12a0,989364,0.008180803
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-05 01:27:47,[3],1,False,191,34754,225,0,1.3.2+81acb861c,989364,0.0046365974
vspd.99split.com,mainnet,2020-11-17,2025-07-05 01:27:47,[3],0.099,True,64,33870,207,104,1.3.2,989364,0.0015536243
vspd.bass.cf,mainnet,2022-05-01,2025-07-05 01:27:47,[3],0.2,False,259,28299,164,79,1.3.2,989364,0.006287323300000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
