id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-19 01:31:38,[3],0.088,False,1265,10506,68,3,1.3.2,993445,0.030897368
dcrhive.com,mainnet,2022-06-23,2025-07-19 01:31:38,[3],1,False,281,28508,211,1,1.3.2+bec2d12a0,993445,0.0068633677
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-19 01:31:38,[3],0.9500000000000001,False,118,14359,97,320,1.3.2+bec2d12a0,993445,0.002882126
decred.stake.fun,mainnet,2021-01-28,2025-07-19 01:31:38,[3],0.5,False,52,31425,192,46,1.3.1,993445,0.0012700894
decredvoting.com,mainnet,2021-02-01,2025-07-19 01:31:38,[3],1,False,222,7877,52,1,1.3.2,993445,0.0054223050000000005
stakey.net,mainnet,2020-10-22,2025-07-19 01:31:38,[3],1,False,407,35241,271,0,1.3.2+f79363a87,993445,0.009940892
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-19 01:31:38,[3],0.6900000000000001,False,892,303362,667,897,1.4.0-pre+b0fb5469c,1697793,0.17230056
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-19 01:31:38,[3],0.30000000000000004,False,271,18681,114,1,1.4.0-pre+015cf707b,993445,0.0066191196
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-19 01:31:38,[3],0.18,False,1116,25396,148,1,1.3.2+bec2d12a0,993445,0.027258072
vsp.dcr.farm,mainnet,2020-12-09,2025-07-19 01:31:38,[3],0.5,False,382,14725,70,2,1.3.2,993445,0.009330272
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-19 01:31:38,[3],0.49,False,312,19817,128,12,1.3.2+bec2d12a0,993445,0.0076205363
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-19 01:31:38,[3],1,False,254,34840,225,0,1.3.2+81acb861c,993445,0.006203898
vspd.99split.com,mainnet,2020-11-17,2025-07-19 01:31:38,[3],0.099,True,39,33891,211,104,1.3.2,993445,0.00095256703
vspd.bass.cf,mainnet,2022-05-01,2025-07-19 01:31:38,[3],0.2,False,240,28439,165,79,1.3.2,993445,0.005861951000000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
