id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-08 01:27:35,[3],0.088,False,1262,10040,68,3,1.3.2,990227,0.030789499999999997
dcrhive.com,mainnet,2022-06-23,2025-07-08 01:27:34,[3],1,False,298,28412,211,1,1.3.2+bec2d12a0,990227,0.007270420400000001
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-08 01:27:35,[3],0.9500000000000001,False,100,14300,97,320,1.3.2+bec2d12a0,990227,0.0024397385
decred.stake.fun,mainnet,2021-01-28,2025-07-08 01:27:34,[3],0.5,False,51,31408,192,46,1.3.1,990227,0.0012442666000000002
decredvoting.com,mainnet,2021-02-01,2025-07-08 01:27:35,[3],1,False,301,7782,52,1,1.3.2,990227,0.0073436126000000004
stakey.net,mainnet,2020-10-22,2025-07-08 01:27:34,[3],1,False,186,35142,270,0,1.3.2+f79363a87,990227,0.0045379135
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-08 01:27:34,[3],0.6900000000000001,False,961,295797,649,897,1.4.0-pre+b0fb5469c,1690025,0.19090186
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-08 01:27:35,[3],0.30000000000000004,False,270,18593,114,1,1.4.0-pre+015cf707b,990227,0.0065872940000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-08 01:27:34,[3],0.18,False,1368,24901,145,1,1.3.2+bec2d12a0,990227,0.03337562
vsp.dcr.farm,mainnet,2020-12-09,2025-07-08 01:27:34,[3],0.5,False,510,14537,67,2,1.3.2,990227,0.012442666000000002
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-08 01:27:34,[3],0.49,False,327,19685,126,12,1.3.2+bec2d12a0,990227,0.007977945
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-08 01:27:35,[3],1,False,192,34764,225,0,1.3.2+81acb861c,990227,0.004684298
vspd.99split.com,mainnet,2020-11-17,2025-07-08 01:27:35,[3],0.099,True,57,33874,210,104,1.3.2,990227,0.0013906509
vspd.bass.cf,mainnet,2022-05-01,2025-07-08 01:27:35,[3],0.2,False,241,28340,164,79,1.3.2,990227,0.0058797696
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
