id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-15 01:31:55,[3],0.088,False,1218,10361,68,3,1.3.2,992286,0.029873442000000004
dcrhive.com,mainnet,2022-06-23,2025-07-15 01:31:55,[3],1,False,279,28472,211,1,1.3.2+bec2d12a0,992286,0.0068429313000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-15 01:31:55,[3],0.9500000000000001,False,122,14333,97,320,1.3.2+bec2d12a0,992286,0.0029922496
decred.stake.fun,mainnet,2021-01-28,2025-07-15 01:31:55,[3],0.5,False,59,31418,192,46,1.3.1,992286,0.0014470716
decredvoting.com,mainnet,2021-02-01,2025-07-15 01:31:55,[3],1,False,248,7848,52,1,1.3.2,992286,0.0060826056
stakey.net,mainnet,2020-10-22,2025-07-15 01:31:55,[3],1,False,340,35194,271,0,1.3.2+f79363a87,992286,0.008339056000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-15 01:31:55,[3],0.6900000000000001,False,1093,300664,657,897,1.4.0-pre+b0fb5469c,1695067,0.18177283
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-15 01:31:55,[3],0.30000000000000004,False,275,18652,114,1,1.4.0-pre+015cf707b,992286,0.006744825
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-15 01:31:55,[3],0.18,False,1172,25230,146,1,1.3.2+bec2d12a0,992286,0.028745217000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-07-15 01:31:55,[3],0.5,False,431,14655,69,2,1.3.2,992286,0.01057098
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-15 01:31:55,[3],0.49,False,309,19770,126,12,1.3.2+bec2d12a0,992286,0.0075787306
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-15 01:31:55,[3],1,False,205,34815,225,0,1.3.2+81acb861c,992286,0.0050279605
vspd.99split.com,mainnet,2020-11-17,2025-07-15 01:31:55,[3],0.099,True,48,33883,210,104,1.3.2,992286,0.0011772786000000001
vspd.bass.cf,mainnet,2022-05-01,2025-07-15 01:31:55,[3],0.2,False,230,28405,165,79,1.3.2,992286,0.005641126000000001
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
