id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-07-25 01:30:27,[3],0.088,False,1260,10769,68,3,1.3.2,995162,0.030741455
dcrhive.com,mainnet,2022-06-23,2025-07-25 01:30:27,[3],1,False,287,28563,211,1,1.3.2+bec2d12a0,995162,0.00700222
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-07-25 01:30:27,[3],0.9500000000000001,False,119,14381,97,320,1.3.2+bec2d12a0,995162,0.0029033597
decred.stake.fun,mainnet,2021-01-28,2025-07-25 01:30:27,[3],0.5,False,48,31432,192,46,1.3.1,995162,0.0011711030000000002
decredvoting.com,mainnet,2021-02-01,2025-07-25 01:30:27,[3],1,False,181,7931,52,1,1.3.2,995162,0.0044160346
stakey.net,mainnet,2020-10-22,2025-07-25 01:30:27,[3],1,False,361,35314,271,0,1.3.2+f79363a87,995162,0.00880767
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-07-25 01:30:27,[3],0.6900000000000001,False,975,307325,673,897,1.4.0-pre+b0fb5469c,1701873,0.19087705
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-07-25 01:30:27,[3],0.30000000000000004,False,244,18743,114,1,1.4.0-pre+015cf707b,995162,0.005953107
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-07-25 01:30:27,[3],0.18,False,1142,25657,150,1,1.3.2+bec2d12a0,995162,0.027862493000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-07-25 01:30:27,[3],0.5,False,332,14805,70,2,1.3.2,995162,0.00810013
vsp.decredcommunity.org,mainnet,2020-11-05,2025-07-25 01:30:27,[3],0.49,False,425,19886,129,12,1.3.2+bec2d12a0,995162,0.010369142000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-07-25 01:30:27,[3],1,False,245,34885,225,0,1.3.2+81acb861c,995162,0.005977505
vspd.99split.com,mainnet,2020-11-17,2025-07-25 01:30:27,[3],0.099,True,34,33895,212,104,1.3.2,995162,0.0008295313
vspd.bass.cf,mainnet,2022-05-01,2025-07-25 01:30:27,[3],0.2,False,247,28499,165,79,1.3.2,995162,0.006026301
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
