id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-01 01:29:24,[3],0.088,False,1046,15219,74,3,1.3.2,1023634,0.027546613
dcrhive.com,mainnet,2022-06-23,2025-11-01 01:29:24,[3],1,False,188,29466,223,1,1.3.2+bec2d12a0,1023634,0.0049510165000000005
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-01 01:29:24,[3],0.9500000000000001,False,101,14739,99,320,1.3.2+bec2d12a0,1023633,0.0026609057
decred.stake.fun,mainnet,2021-01-28,2025-11-01 01:29:24,[3],0.5,False,45,31634,194,46,1.3.1,1023634,0.0011850838
decredvoting.com,mainnet,2021-02-01,2025-11-01 01:29:24,[3],1,False,399,8840,60,1,1.3.2,1023634,0.010507743
stakey.net,mainnet,2020-10-22,2025-11-01 01:29:24,[3],1,False,168,36179,275,4,1.3.2+f79363a87,1023634,0.0044243126
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-01 01:29:24,[3],0.6900000000000001,False,702,366965,824,1062,1.4.0-pre+5263bfc2e,1773559,0.13492216
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-01 01:29:24,[3],0.30000000000000004,False,285,19867,120,3,1.4.0-pre+015cf707b,1023634,0.0075055305000000004
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-01 01:29:24,[3],0.18,False,855,29126,180,1,1.3.2+bec2d12a0,1023634,0.022516591000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-11-01 01:29:24,[3],0.5,False,126,15829,90,2,1.3.2,1023634,0.0033182346
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-01 01:29:24,[3],0.49,False,346,21857,140,12,1.3.2+bec2d12a0,1023633,0.009115579
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-01 01:29:24,[3],1,False,218,35750,232,0,1.3.2+81acb861c,1023634,0.0057410724
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-01 01:29:24,[3],0.16,False,239,29376,174,79,1.3.2,1023634,0.0062941113
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
