id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-08 01:26:42,[3],0.088,False,1305,15546,79,3,1.3.2,1025784,0.030722508000000003
dcrhive.com,mainnet,2022-06-23,2025-11-08 01:26:42,[3],1,False,295,29525,224,1,1.3.2+bec2d12a0,1025784,0.006944935
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-08 01:26:42,[3],0.9500000000000001,False,113,14765,99,320,1.3.2+bec2d12a0,1025784,0.002660263
decred.stake.fun,mainnet,2021-01-28,2025-11-08 01:26:42,[3],0.5,False,80,31644,194,46,1.3.1,1025784,0.0018833722
decredvoting.com,mainnet,2021-02-01,2025-11-08 01:26:43,[3],1,False,331,8933,61,1,1.3.2,1025784,0.0077924524
stakey.net,mainnet,2020-10-22,2025-11-08 01:26:42,[3],1,False,178,36225,276,4,1.3.2+f79363a87,1025784,0.004190503
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-08 01:26:42,[3],0.6900000000000001,False,594,370473,830,1063,1.4.0-pre+5263bfc2e,1778599,0.11080022
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-08 01:26:42,[3],0.30000000000000004,False,324,19905,120,3,1.4.0-pre+015cf707b,1024726,0.007836687
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-08 01:26:42,[3],0.18,False,1084,29376,183,1,1.3.2+bec2d12a0,1025784,0.025519693000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-11-08 01:26:42,[3],0.5,False,118,15863,90,2,1.3.2,1025784,0.0027779740000000003
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-08 01:26:42,[3],0.49,False,428,21972,140,12,1.3.2+bec2d12a0,1025784,0.010076041
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-08 01:26:43,[3],1,False,230,35811,233,0,1.3.2+81acb861c,1025784,0.005414695000000001
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-08 01:26:43,[3],0.16,False,492,29505,174,79,1.3.2,1025784,0.011582739
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
