id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-05 01:31:43,[3],0.088,False,1342,15397,76,3,1.3.2,1024931,0.032056946
dcrhive.com,mainnet,2022-06-23,2025-11-05 01:31:43,[3],1,False,300,29500,223,1,1.3.2+bec2d12a0,1024931,0.007166233
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-05 01:31:43,[3],0.9500000000000001,False,107,14757,99,320,1.3.2+bec2d12a0,1024931,0.0025559564
decred.stake.fun,mainnet,2021-01-28,2025-11-05 01:31:43,[3],0.5,False,85,31637,194,46,1.3.1,1024931,0.0020304327000000002
decredvoting.com,mainnet,2021-02-01,2025-11-05 01:31:43,[3],1,False,350,8900,61,1,1.3.2,1024931,0.008360605
stakey.net,mainnet,2020-10-22,2025-11-05 01:31:43,[3],1,False,187,36209,275,4,1.3.2+f79363a87,1024931,0.004466952000000001
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-05 01:31:43,[3],0.6900000000000001,False,671,369114,828,1063,1.4.0-pre+5263bfc2e,1776441,0.13719076
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-05 01:31:43,[3],0.30000000000000004,False,324,19905,120,3,1.4.0-pre+015cf707b,1024726,0.007836687
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-05 01:31:43,[3],0.18,False,1110,29271,182,1,1.3.2+bec2d12a0,1024931,0.026515061000000003
vsp.dcr.farm,mainnet,2020-12-09,2025-11-05 01:31:43,[3],0.5,False,127,15845,90,2,1.3.2,1024931,0.0030337053
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-05 01:31:43,[3],0.49,False,452,21930,140,12,1.3.2+bec2d12a0,1024931,0.010797124
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-05 01:31:43,[3],1,False,249,35786,232,0,1.3.2+81acb861c,1024931,0.0059479730000000005
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-05 01:31:43,[3],0.16,False,549,29442,174,79,1.3.2,1024931,0.013114206000000002
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
