id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-02 01:30:54,[3],0.088,False,1106,15262,74,3,1.3.2,1023920,0.028820846
dcrhive.com,mainnet,2022-06-23,2025-11-02 01:30:54,[3],1,False,190,29474,223,1,1.3.2+bec2d12a0,1023920,0.00495114
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-02 01:30:54,[3],0.9500000000000001,False,105,14743,99,320,1.3.2+bec2d12a0,1023920,0.0027361563
decred.stake.fun,mainnet,2021-01-28,2025-11-02 01:30:54,[3],0.5,False,60,31635,194,46,1.3.1,1023920,0.001563518
decredvoting.com,mainnet,2021-02-01,2025-11-02 01:30:55,[3],1,False,392,8849,60,1,1.3.2,1023920,0.0102149835
stakey.net,mainnet,2020-10-22,2025-11-02 01:30:54,[3],1,False,174,36184,275,4,1.3.2+f79363a87,1023920,0.004534202
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-02 01:30:54,[3],0.6900000000000001,False,700,367461,825,1062,1.4.0-pre+5263bfc2e,1774279,0.1393312
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-02 01:30:54,[3],0.30000000000000004,False,294,19873,120,3,1.4.0-pre+015cf707b,1023920,0.007661238000000001
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-02 01:30:54,[3],0.18,False,893,29157,181,1,1.3.2+bec2d12a0,1023920,0.023270357000000002
vsp.dcr.farm,mainnet,2020-12-09,2025-11-02 01:30:54,[3],0.5,False,133,15832,90,2,1.3.2,1023920,0.0034657980000000004
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-02 01:30:54,[3],0.49,False,411,21867,140,12,1.3.2+bec2d12a0,1023920,0.010710098000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-02 01:30:54,[3],1,False,238,35759,232,0,1.3.2+81acb861c,1023920,0.0062019546
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-02 01:30:55,[3],0.16,False,250,29386,174,79,1.3.2,1023920,0.0065146578
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
