id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2025-11-04 01:27:16,[3],0.088,False,1321,15338,75,3,1.3.2,1024529,0.03246179
dcrhive.com,mainnet,2022-06-23,2025-11-04 01:27:16,[3],1,False,295,29487,223,1,1.3.2+bec2d12a0,1024529,0.007249226
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2025-11-04 01:27:16,[3],0.9500000000000001,False,109,14751,99,320,1.3.2+bec2d12a0,1024526,0.002679186
decred.stake.fun,mainnet,2021-01-28,2025-11-04 01:27:16,[3],0.5,False,79,31636,194,46,1.3.1,1024528,0.0019410796
decredvoting.com,mainnet,2021-02-01,2025-11-04 01:27:16,[3],1,False,370,8880,61,1,1.3.2,1024528,0.009091132
stakey.net,mainnet,2020-10-22,2025-11-04 01:27:16,[3],1,False,179,36200,275,4,1.3.2+f79363a87,1024529,0.0043986826
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2025-11-04 01:27:16,[3],0.6900000000000001,False,798,368589,827,1063,1.4.0-pre+5263bfc2e,1775722,0.1429595
teststakepool.decred.org,testnet,2020-06-01,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
ultravsp.uk,mainnet,2020-12-01,2025-11-04 01:27:16,[3],0.30000000000000004,False,329,19899,120,3,1.4.0-pre+015cf707b,1024529,0.00808473
vote.dcr-swiss.ch,mainnet,2023-06-30,2025-11-04 01:27:16,[3],0.18,False,1116,29226,182,1,1.3.2+bec2d12a0,1024529,0.02742419
vsp.dcr.farm,mainnet,2020-12-09,2025-11-04 01:27:16,[3],0.5,False,131,15839,90,2,1.3.2,1024529,0.0032191477
vsp.decredcommunity.org,mainnet,2020-11-05,2025-11-04 01:27:16,[3],0.49,False,470,21903,140,12,1.3.2+bec2d12a0,1024525,0.011551318000000001
vsp.stakeminer.com,mainnet,2020-11-09,2025-11-04 01:27:16,[3],1,False,248,35776,232,0,1.3.2+81acb861c,1024529,0.0060942643
vspd.99split.com,mainnet,2020-11-17,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
vspd.bass.cf,mainnet,2022-05-01,2025-11-04 01:27:16,[3],0.16,False,557,29418,174,79,1.3.2,1024528,0.01368584
vspd.decredbrasil.com,mainnet,2020-11-22,1970-01-01 00:00:00,,0,False,0,0,0,0,,0,0
