,last_update,pub_key,alias,addresses,color,features.9.name,features.9.is_required,features.9.is_known,features.13.name,features.13.is_required,features.13.is_known,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.15.name,features.15.is_required,features.15.is_known,features.17.name,features.17.is_required,features.17.is_known,outCount,outCapacity,inCount,inCapacity,chCount
14,1596958725,027d489e4cfe55b8a10f29bf1a7cd779a827d90a94d3bb160e0772dc6316875bba,Let there be Guang,"[{'network': 'tcp', 'addr': '172.86.124.234:9735'}]",#7fffd4,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,2.0,111856472.0,1.0,100000000.0,3.0
63,1641762028,03f2c91b29337de58a95ca90165b13a10e46e83b621cdf660ea30deeff127d44d1,Liq-BR,"[{'network': 'tcp', 'addr': '18.230.115.229:9735'}]",#009c3b,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,3.0,33590666.0,3.0
50,1605108923,03b26127f373dac33a985484653141f7b452e823431671462b12acd82e109a1e9d,03b26127f373dac33a98,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,7994312.0,2.0
25,1619945829,02e854b2d824a06ac691a198787ee7904a48683e0ba4eba407b533e457c820f799,02e854b2d824a06ac691,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,7995984.0,0.0,0.0,2.0
59,1669432380,03dcb813ed46de74aa2cf1c36e49ddbeb58f87feb282b0edc9fd4c0d1b06c7ccf3,03dcb813ed46de74aa2c,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,8500000.0,2.0
45,1669389726,0366033780fc72f864551f5b245a95620b2e539e54f8174023b7c4ce9b6ac3dccd,0366033780fc72f86455,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,110000000.0,0.0,0.0,2.0
42,1668666346,036058c64905e8cf7cb971ef0ecb4e73e037072de2dc72268f0a6f059541afa902,036058c64905e8cf7cb9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,50000000.0,0.0,0.0,2.0
41,1669428536,035663029fb750ae3ae4c10a01f80df01547040397599868c2fd6e9a00bbf252c8,035663029fb750ae3ae4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,11000000.0,0.0,0.0,2.0
35,1669413412,0340b65798a6bf46af88dfc20b70eccb100793cc0d704b2b487a67bfdee1ae7f7c,es.decred.live,"[{'network': 'tcp', 'addr': '82.223.23.73:9735'}]",#41bf53,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,200000000.0,1.0,200000000.0,2.0
64,1666798457,03f3807a1eaa8f76e6ce76ba666d8399db127c49523b2990db8328842cc1828668,03f3807a1eaa8f76e6ce,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,2.0,2000000.0,2.0
33,1647261839,0336c9b68f15d5dda93e9747c9dc64cb7f8dc56800bbe2d065f18789c39c1039e0,0336c9b68f15d5dda93e,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,595984.0,1.0,9000000.0,2.0
0,1582124555,020095fe38f507de2160efd20a1ce0754a6b26c532efc2f32d25dd2b4a3811f69a,01_chinese_ln.dcrclub.org,"[{'network': 'tcp', 'addr': '198.211.53.68:9735'}]",#ffff00,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,2.0,35000000.0,0.0,0.0,2.0
7,1669395718,0221d5de42faf9b73facdde4048e945ed586e8f576f0613117d7e1f4a974812cd4,0221d5de42faf9b73fac,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,101000000.0,0.0,0.0,2.0
10,1669291817,02441c0826d264328eac5e70832b96f80dd9634d78a5b5e92b55dd44fc2f8d30a1,02441c0826d264328eac,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,2000000.0,0.0,0.0,2.0
4,1659615174,021b2459b6ee500f5497fe9c54af0ad00d87c0d2973254c01cd02acb4e67865d7c,021b2459b6ee500f5497,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,200000000.0,0.0,0.0,2.0
22,1603853786,02cbed0e514886256633bdde00d55f8be86a2fcd013b54b50649ba9c1363e1fdb7,02cbed0e514886256633,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,797490.0,0.0,0.0,2.0
8,1669435935,022c41a397814c015510e25161842475b3666efbdee2645399359bb135bd0abc9f,uk.decred.live,"[{'network': 'tcp', 'addr': '77.68.30.82:9735'}]",#41bf53,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,2.0,400000000.0,0.0,0.0,2.0
24,1669432367,02d7cd0d86afec9921af948998c8788cea7b81bb7c1b567a32b646feb86d88863d,02d7cd0d86afec9921af,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,99997490.0,0.0,0.0,1.0
12,1659485052,025def74af01770d06751aadc710f421b77a69f80bd5f8919f4aa3f51728307d8d,025def74af01770d0675,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,20000000.0,0.0,0.0,1.0
11,1611599533,025a0021382d8263551423f783fe931c03b13dd215ea9ed8eac91f9d81f99d1775,025a0021382d82635514,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2397490.0,0.0,0.0,1.0
51,1648210834,03b40d974404d0077e35eb189f99aa407476245d97676576cefa723f04f8a1b8b3,03b40d974404d0077e35,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
9,1629039713,0234e6d122eb971173180323d93790ebf9e2ff0de8a557650e10c67633e6153fbe,0234e6d122eb97117318,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,29988450.0,0.0,0.0,1.0
54,1668455734,03cb062dac8aff95cbeb07250f985fe03cac99c230c1d0c8c195a2f9154d87b06a,03cb062dac8aff95cbeb,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,100000.0,1.0
56,1669415105,03d46298025517ec002aad743229c4ad0a64614b2eee76a003b4d5c82a436b0334,03d46298025517ec002a,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
58,1667419848,03dbfea1df6521b7e455e3bf0d42efda4e45ef5363c44684843f6556f2d9f005fc,03dbfea1df6521b7e455,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,1000000.0,1.0
47,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
6,1578495091,021c520381872f1e45595be898fbc01a23f13e168ca28f769a742e4ee48aa5f81b,021c520381872f1e4559,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,50000.0,0.0,0.0,1.0
5,1613278657,021c3fe413817e2ee373c62e11467a0b6a82b54db8921eeea23e5b64068cac4e1d,021c3fe413817e2ee373,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,135463.0,0.0,0.0,1.0
62,1669397611,03ef9151fd59266e87374dcaa57293118a10bf84eaa8695f6345258b8b6db314c2,03ef9151fd59266e8737,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
3,1583307408,02180199394a6eedb2e2eef6bb03a7906717882262fc28e3d35f02ca67b368ac8b,02_chinese_ln.dcrclub.org,"[{'network': 'tcp', 'addr': '155.94.145.73:9735'}]",#daa520,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,10000000.0,0.0,0.0,1.0
2,1603489846,020708d8c236de95d5d08da5de9c322a223cd4ac32737853bcf81fb00c86b458cf,020708d8c236de95d5d0,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,200000000.0,0.0,0.0,1.0
65,1669436629,03f65fadbbcede3f83c9f5c794ae9fdc3c568bf89f90721b5046fa6781d9bd3320,03f65fadbbcede3f83c9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
66,1663272446,03f94a7237adc3caf0479403a66aacbff9d0e70c1a4ad4631e8e5aeab982eba2f0,03f94a7237adc3caf047,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,2000000.0,1.0
15,1667583320,0282df350084f7bb5ec5ee22690eab23378ea0278a73806e997c4be6ac8fa13c96,⚡decred.lighting⚡,"[{'network': 'tcp', 'addr': '51.159.183.72:9735'}]",#ffa500,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,179997490.0,0.0,0.0,1.0
46,1664969861,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,036fa0dcbeb7d0e2947a,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,12000000.0,0.0,0.0,1.0
26,1669472853,02eff4d2148281fda2cf590e63054e8803787e7541b99bdb9a97f648235f7f4e7e,02eff4d2148281fda2cf,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
16,1579244544,0289ae872923d5d5aeaa6bed594d4ed484386cff1ac86f3752d53b93385a589651,0289ae872923d5d5aeaa,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,100000.0,0.0,0.0,1.0
23,1603644706,02d04eeaef36926b40f58665e4e6468640e3c5aadd137fc012885e4a9a96d81213,02d04eeaef36926b40f5,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,2000000.0,0.0,0.0,1.0
28,1647754010,02f9bb85c9e1a85d91cc9fc833d6d03721ba66cd90ac59f45a1677e077ecadc024,02f9bb85c9e1a85d91cc,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
29,1664378467,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,030974578662f7d2a3b0,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
30,1578297620,0312775fad997a69e4dd0e7a4a484490c61e1df47ddee82ae11e2cd9e0ed49da64,dante@dcrclub.org,"[{'network': 'tcp', 'addr': '155.94.145.73:9735'}]",#00ffff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,400000.0,0.0,0.0,1.0
31,1669404383,0318fe468a8bd7374b49c3f8f3bdc4c68ef670d0982ad54dad84bea5304b6f39df,0318fe468a8bd7374b49,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
32,1665668947,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,1000000.0,0.0,0.0,1.0
21,1667087462,02bd1a9a2646830b382af62410e7c37cf7710ef0f973e5e18cdc6e6d64b040a24f,02bd1a9a2646830b382a,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,20000000.0,0.0,0.0,1.0
20,1669398261,02a8ab29bfe954e1471311644e0aca2a14f29766d0c11611583944302a11adb435,02a8ab29bfe954e14713,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,9900000.0,0.0,0.0,1.0
36,1582324261,0344412663de61b8ef2df20d1bbba055ad7b0da13c91f7f16eecd437f563b5e28a,deCRED_Lightning_Network,"[{'network': 'tcp', 'addr': '104.233.130.204:9735'}]",#008000,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,10000000.0,0.0,0.0,1.0
37,1643264887,034585e47c97c3fa4fccd29e07edfcb8ea39b20f00e5e414033cb9f26a9beb79b9,034585e47c97c3fa4fcc,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,65211084.0,0.0,0.0,1.0
38,1577142378,0345fec5df0f7e01bd93654527440978cf22253d710a31f070f6781c766ec77a56,0345fec5df0f7e01bd93,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,1000000.0,0.0,0.0,1.0
39,1663248847,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,0349304a72d071eb013b,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,5000000.0,0.0,0.0,1.0
19,1669380118,02a4981b2619ca7bf2fc8b2044ee7f7afc427ad24c0c8e9b36ba756e424a0d1b0f,02a4981b2619ca7bf2fc,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,10000000.0,0.0,0.0,1.0
18,1628057860,02942be3f075e3756758676b812edd01d0489590794fad326c5b61bbca742d8b8c,02942be3f075e3756758,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,179631237.0,0.0,0.0,1.0
17,1587262978,028b983915a56ed1f9e9ea1036776c661366a7208da2bb912e47bdc0fdc335e282,028b983915a56ed1f9e9,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
44,1612114862,036527574e74b3d12ec4875d4d8004a6c35a01bd18fe87c21fd4d98be3572ad83e,036527574e74b3d12ec4,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,1.0,594682.0,0.0,0.0,1.0
67,1669439498,03ff900ec7c7559fffad679d2da63b49192d57e425d75b563671d5d0cd93565238,03ff900ec7c7559fffad,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,1.0,10000000.0,1.0
43,1669366545,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,tlv-onion,False,True,static-remote-key,False,True,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,payment-addr,False,True,multi-path-payments,False,True,0.0,0.0,0.0,0.0,0.0
